Day,Date,Volume,Substrate:Inoculum,Location,Code,Inoculum,Foaming,Substrate,Replicate,pH,CH4_Yield_VS_added,CH4_Yield_VS_des,CH4_Yield_TCOD_added,TS,VS,CONDUCTIVITY,TCOD,SCOD,SCOD:TCOD,TKN,TN,INORGN,OrgN,TVFA,TALK,TANNIC,SULFATE,TAN,TP,FE,NI,CU,OP,OP:TP,TVFA.TALK,TAN:TKN,TCOD:TKN,TCOD:TN:TP,TCOD:SULFATE,FS.TS,VS.TS,FE(II).S,Fe(II):TP,HRTcrit,um,Kchen,K1,K2,Kt,T80,T90,lag,FoamPotential,CODremoved,SRBCOD,MethCOD,H2S_yield_gVSadded,H2S_yield_gVSdes,H2S_yield_gTCODadded,R^2_adj_Chen,R^2_adj_1st,R^2_adj_2nd,R^2_adj_Gompertz,HRTcrit_avg,um_avg,Kchen_avg,K1_avg,K2_avg,Kt_avg,T80_avg,T90_avg,lag_avg,K1_avg,K2_avg,R^2_adj_avg_Chen,R^2_adj_avg_1st,R^2_adj_avg_2nd,R^2_adj_avg_Gompertz,R^2_adj_avg_1stmod,B_pred_avg_Chen,B_pred_avg_1st,B_pred_avg_2nd,B_pred_avg_Gompertz,B_pred_avg_1stmod,B_R^2_adj_avg_pred_Chen,B_R^2_adj_avg_pred_1stmod,B_R^2_adj_avg_pred_1st,B_R^2_adj_avg_B_avg_pred_2nd,B_R^2_adj_pred_avg_Gompertz,B_R^2_adj_pred_avg_1stmod
Final,8/9/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(10),A,5.92,60.92073184,139.3336757,93.73393276,4.790208249,2.726518623,2.950500958,3.824,1.329666667,0.347716179,0.27,0.288,0.0171,NA,0.707,1.053,0.2673,0.212,0.38153,0.83423,NA,NA,NA,0.4,0.479484075,0.671415005,1.413074074,14.16296296,15.91620749,18.03773585,0.430814177,0.569185823,NA,0.707,-0.68479712,-1.460286516,-0.295377345,0.2668,0.2823,0.015151515,46.3912329,52.19561645,13.14218382,173.7425043,-0.214430894,0.108049416,-0.32248031,0.001378706,0.003153281,0.002121307,0.76105,0.9012,-0.098333333,0,-302.7251185,-0.003303327,-0.078277886,0.0525,0.007,0.015151515,41.51065611,49.88299208,15.68525814,NA,NA,-0.055027778,0.980631579,0.97975,0.118937037,NA,45.82680354,50.08229611,52.74959098,43.93362207,4.135394184,0.987251009,0.717200027,0.947772358,0.917589296,0.917589296,0.717200027
Final,8/9/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(10),B,7.75,40.06348565,96.58637453,61.64253049,4.6623194,2.835210377,3.260417283,6.729,1.213,0.180264527,0.209,0.264,0.0552,0.01478489,0.71,1.026,0.2102,0.635,0.3041,1.07998,0.005458,0.00047,0.000529,2.4,2.222263375,0.692007797,1.455023923,32.19617225,23.60102628,10.59685039,0.391888429,0.608111571,0.01478489,0.008594614,-587.8607595,-0.001701083,-0.215326974,0.1385,0.0531,0.404761905,14.11731019,17.41754206,2.235014652,70.16728809,-1.137004573,0.018043699,-1.155048272,0.000203418,0.000490408,0.000312984,0.2341,0.9534,0.926666667,0.674111111,-302.7251185,-0.003303327,-0.078277886,0.0525,0.007,0.015151515,41.51065611,49.88299208,15.68525814,NA,NA,-0.055027778,0.980631579,0.97975,0.118937037,NA,45.82680354,50.08229611,52.74959098,43.93362207,4.135394184,0.987251009,0.717200027,0.947772358,0.917589296,0.917589296,0.717200027
Zero,10/24/2018,1000,80/20,Digester B,IW,Yes,Yes,EQ(80)+WEFFL(20) ,B,6.95,4.087350924,14.48770385,2.069979184,137.0094493,114.9127911,8.672839728,226.9051333,58.8593,0.259400478,1.826066667,1.9324,0.1536,0.008752929,16.44466667,6.060333333,3.034586667,6.940466667,1.878026667,5.976686667,0.035317,0.007342667,0.005780667,2.56,0.42833097,2.713492107,1.028454602,124.2589537,19.64657291,32.69306579,0.161278352,0.838721648,0.008752929,0.010049209,9.863758295,0.101381235,0.007156659,0.1437,0.0444,0.038461538,23.64003333,31.38102883,2.457627119,17.73244021,0.124137488,0.000275986,0.123861502,0.005384842,0.019086689,0.002727075,0.250631579,0.798105263,0.742435,0.85293,5.691873441,0.175689079,0.230653904,0.1438,0.0444,0.038461538,23.64003333,31.38102883,2.685212845,-0.02213,1.76873,0.723858824,0.798421053,0.728878947,0.52623,1,4.132120481,0.668021133,1.319317484,3.982237422,0.027977877,0.924618773,0.972032119,1,0.75765904,0.930172081,0.972032119
Zero,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(50),A,6.79,134.3704719,259.1560549,67.0350836,45.44013859,33.82074468,7.568611105,67.793,9.45675,0.139494491,0.995666667,1.032333333,0.05065,0.006243696,3.024666667,5.5445,2.6511,3.14025,1.3685,3.01606,0.0113985,0.001657,0.0013415,0.7,0.232090874,0.545525596,1.374455976,68.08804821,21.77333353,21.58840857,0.255707713,0.744292287,0.006243696,0.006427118,12.14842426,0.082315202,0.046490005,0.0849,-0.1854,0.019215686,21.79949204,33.22141481,3.996195281,136.6763396,0.859296683,0.023998459,0.835298224,0.005095982,0.009828459,0.002542297,0.309319231,0.933330769,0.96355,0.85293,12.14982374,0.082305721,0.120895595,0.0659,-0.1263,0.019215686,34.28061098,43.03467971,0.815325798,-0.02138,1.71949,0.276815385,0.865311538,0.949132,0.916374844,0.8954685,89.69277966,69.96322582,129.5891608,95.25474187,18.29021647,0.809897346,0.962846038,0.923880696,0.987458459,0.922266452,0.962846038
Zero,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(50),B,6.87,67.65631099,82.75475995,33.75255292,45.44013859,33.82074468,7.614683169,67.793,9.45675,0.139494491,0.995666667,1.032333333,0.05065,0.006243696,3.024666667,5.5445,2.6511,3.14025,1.3685,3.01606,0.0113985,0.001657,0.0013415,0.7,0.232090874,0.545525596,1.374455976,68.08804821,21.77333353,21.58840857,0.255707713,0.744292287,0.006243696,0.006427118,12.88251243,0.07762461,0.175383212,0.0169,-0.0035,0.019215686,42.23410066,45.96182227,6.786830793,68.19337836,0.885774342,0.026350619,NA,0.001255309,0.001535449,0.000626252,0.219584,1,0.986915385,0.89038,12.14982374,0.082305721,0.120895595,0.0659,-0.1263,0.019215686,34.28061098,43.03467971,0.815325798,-0.02138,1.71949,0.276815385,0.865311538,0.949132,0.916374844,0.8954685,89.69277966,69.96322582,129.5891608,95.25474187,18.29021647,0.809897346,0.962846038,0.923880696,0.987458459,0.922266452,0.962846038
Zero,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(50),C,6.89,38.36184091,99.031479,19.138053,45.44013859,33.82074468,7.347706147,67.793,9.45675,0.139494491,0.995666667,1.032333333,0.05065,0.006243696,3.024666667,5.5445,2.6511,3.14025,1.3685,3.01606,0.0113985,0.001657,0.0013415,0.7,0.232090874,0.545525596,1.374455976,68.08804821,21.77333353,21.58840857,0.255707713,0.744292287,0.006243696,0.006427118,12.25851443,0.081575953,0.264599264,0.0173,-0.0424,0.019215686,40.37359178,46.23759663,5.450725316,44.4914088,0.810275397,0.017791918,0.792483479,0.001723429,0.00444905,0.000859789,0.325623077,0.971234615,0.976842308,0.89038,12.14982374,0.082305721,0.120895595,0.0659,-0.1263,0.019215686,34.28061098,43.03467971,0.815325798,-0.02138,1.71949,0.276815385,0.865311538,0.949132,0.916374844,0.8954685,89.69277966,69.96322582,129.5891608,95.25474187,18.29021647,0.809897346,0.962846038,0.923880696,0.987458459,0.922266452,0.962846038
Zero,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,EMID(50),A,7.05,131.7257996,227.5436888,114.4519621,47.91861478,35.4148004,7.696864947,40.75983333,9.24025,0.226699897,1.3165,1.341833333,0.0615,0.008142397,4.093833333,5.522333333,1.9864,4.0945,1.2574125,2.71901,0.019381833,0.0012745,0.0013615,1,0.36778092,0.741323112,0.955117736,30.96075453,11.17179656,9.954776733,0.260938561,0.739061439,0.008142397,0.012122511,12.6301664,0.079175521,0.084997875,0.0686,-0.15267,0.019215686,35.76806859,41.92872576,1.315412097,129.1232547,0.394477406,0.020571846,0.373905561,0.003989314,0.006891158,0.003466176,0.255111538,0.805911538,0.960538462,0.895996,12.53574189,0.079771904,0.077059413,0.0723,-0.0556,0.019215686,32.68341991,40.91586009,0.963379441,-0.0203,2.028,0.253748148,0.853369231,0.993196,0.907228,0.8511319,94.07511641,82.75005395,122.1290945,80.13940795,24.44681481,0.992600511,0.471799969,0.965412461,0.929501531,0.929484372,0.471799969
Zero,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,EMID(50),B,6.95,81.46120309,328.8358838,70.77880384,47.91861478,35.4148004,7.405362232,40.75983333,9.24025,0.226699897,1.3165,1.341833333,0.0615,0.008142397,4.093833333,5.522333333,1.9864,4.0945,1.2574125,2.71901,0.019381833,0.0012745,0.0013615,1,0.36778092,0.741323112,0.955117736,30.96075453,11.17179656,9.954776733,0.260938561,0.739061439,0.008142397,0.012122511,11.91133741,0.083953629,0.113989992,0.0707,0.0262,0.019215686,31.84147374,40.21160401,1.055492222,81.78905175,0.691313753,0.043042252,0.648271501,0.001924551,0.007768869,0.001672175,0.328219231,0.904421053,0.964692308,0.855496,12.53574189,0.079771904,0.077059413,0.0723,-0.0556,0.019215686,32.68341991,40.91586009,0.963379441,-0.0203,2.028,0.253748148,0.853369231,0.993196,0.907228,0.8511319,94.07511641,82.75005395,122.1290945,80.13940795,24.44681481,0.992600511,0.471799969,0.965412461,0.929501531,0.929484372,0.471799969
Zero,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,EMID(50),C,6.93,65.69074632,79.49730908,57.07640289,47.91861478,35.4148004,7.781048407,40.75983333,9.24025,0.226699897,1.3165,1.341833333,0.0615,0.008142397,4.093833333,5.522333333,1.9864,4.0945,1.2574125,2.71901,0.019381833,0.0012745,0.0013615,1,0.36778092,0.741323112,0.955117736,30.96075453,11.17179656,9.954776733,0.260938561,0.739061439,0.008142397,0.012122511,10.98173293,0.09106031,0.09106031,0.0708,-0.0755,0.019215686,24.45978095,35.02379681,3.134602642,68.63602771,0.740494032,0.058312922,0.68218111,0.005752283,0.00696127,0.004997958,0.381803846,0.978711538,0.951815385,0.943516,12.53574189,0.079771904,0.077059413,0.0723,-0.0556,0.019215686,32.68341991,40.91586009,0.963379441,-0.0203,2.028,0.253748148,0.853369231,0.993196,0.907228,0.8511319,94.07511641,82.75005395,122.1290945,80.13940795,24.44681481,0.992600511,0.471799969,0.965412461,0.929501531,0.929484372,0.471799969
Zero,10/24/2018,1000,0/100,Digester B,EFFL,Yes,Yes,EEFFL(100),A,7.34,127.2523473,177.134767,74.78925595,83.17514765,58.29281516,8.528477825,99.184,17.848,0.179948379,2.124666667,2.209666667,0.102,0.006975913,6.224,8.854666667,5.227433333,7.035,3.018233333,7.55497,0.028530333,0.003308667,0.005302667,1.466666667,0.194132692,0.702906189,1.420567932,46.68214622,5.941308596,14.09864961,0.299155856,0.700844144,0.006975913,0.006422183,12.0567667,0.082940976,0.117413613,0.07,-0.0033,0.019215686,33.13088475,40.54480849,3.134602642,128.5138265,0.714540652,0.020501795,0.694038857,0.006141447,0.00854887,0.003609476,0.346807692,0.887534615,0.965003846,0.943516,11.69100571,0.085535841,0.1683445,0.0663,-0.0034,0.019215686,34.62015274,42.40282123,1.194259948,-0.02544,1.79584,0.374223077,0.873515385,0.973324,0.946108,0.8857819,61.91426309,51.62270712,53.88010295,44.97505453,4.113615296,0.795416014,-0.024724461,0.997347403,0.999175843,0.946869922,-0.024724461
Zero,10/24/2018,1000,0/100,Digester B,EFFL,Yes,Yes,EEFFL(100),B,7.46,15.37766943,24.37488176,9.037825072,83.17514765,58.29281516,8.557699273,99.184,17.848,0.179948379,2.124666667,2.209666667,0.102,0.006975913,6.224,8.854666667,5.227433333,7.035,3.018233333,7.55497,0.028530333,0.003308667,0.005302667,1.466666667,0.194132692,0.702906189,1.420567932,46.68214622,5.941308596,14.09864961,0.299155856,0.700844144,0.006975913,0.006422183,9.263470681,0.1079509,0.427697703,0.0437,-0.0069,0.019215686,38.21081149,46.03328745,1.113553643,17.2367975,0.75133086,0.020994919,0.730335941,0.000856244,0.001357217,0.000503235,0.417319231,0.947038462,0.985461538,0.951184,11.69100571,0.085535841,0.1683445,0.0663,-0.0034,0.019215686,34.62015274,42.40282123,1.194259948,-0.02544,1.79584,0.374223077,0.873515385,0.973324,0.946108,0.8857819,61.91426309,51.62270712,53.88010295,44.97505453,4.113615296,0.795416014,-0.024724461,0.997347403,0.999175843,0.946869922,-0.024724461
Zero,10/24/2018,1000,0/100,Digester B,EFFL,Yes,Yes,EEFFL(100),C,7.21,17.39692082,27.05555655,10.22458753,83.17514765,58.29281516,8.499649818,99.184,17.848,0.179948379,2.124666667,2.209666667,0.102,0.006975913,6.224,8.854666667,5.227433333,7.035,3.018233333,7.55497,0.028530333,0.003308667,0.005302667,1.466666667,0.194132692,0.702906189,1.420567932,46.68214622,5.941308596,14.09864961,0.299155856,0.700844144,0.006975913,0.006422183,0.088527925,0.317874058,0.0438,0.0022,0.019215686,40.60606188,46.46693829,2.357264128,19.20792479,0.660338361,0.027466325,0.632872036,0.365551431,0.001418595,0.001418595,0.000833743,0.398523077,0.915573077,0.996884615,0.951184,11.69100571,0.085535841,0.1683445,0.0663,-0.0034,0.019215686,34.62015274,42.40282123,1.194259948,-0.02544,1.79584,0.374223077,0.873515385,0.973324,0.946108,0.8857819,61.91426309,51.62270712,53.88010295,44.97505453,4.113615296,0.795416014,-0.024724461,0.997347403,0.999175843,0.946869922,-0.024724461
Zero,10/24/2018,1000,0/20,Digester B,EFFL,Yes,Yes,WEFFL(20),A,7.11,28.71685293,32.00940977,24.01011719,28.23216656,26.58575793,3.635410505,31.7974,3.4029,0.107018184,0.403933333,0.424666667,0.0224,0.006923229,1.162266667,1.881933333,1.04808,1.381266667,0.57856,1.218164,0.0055594,0.001453067,0.002335867,0.32,0.26269041,0.617591838,1.432315564,78.71942565,61.4663856,23.02046431,0.058316765,0.941683235,0.006923229,0.007761233,10.585349,0.094470197,0.652869361,0.0156,0.0512,0.019215686,43.39046343,47.34118579,3.647338011,52.12775185,0.790747042,0.011046773,0.779700269,0.000859501,3.60E-05,0.000718628,0.234757692,0.973623077,0.910169962,0.931204,9.34382801,0.107022518,9.34382801,0.0479,0.0519,0.019215686,42.49335878,47.20923935,6.749698328,-0.005009,-0.014714,0.396342308,0.786180769,0.074224,0.930125,0.9924275,0.182872283,19.00764194,18.95153151,21.10411692,1.947484406,NA,-0.027041171,0.985792333,0.992139019,0.990391144,-0.027041171
Zero,10/24/2018,1000,0/20,Digester B,EFFL,Yes,Yes,WEFFL(20),B,7.1,17.24342535,19.96353546,14.41720179,28.23216656,26.58575793,4.891469882,31.7974,3.4029,0.107018184,0.403933333,0.424666667,0.0224,0.006923229,1.162266667,1.881933333,1.04808,1.381266667,0.57856,1.218164,0.0055594,0.001453067,0.002335867,0.32,0.26269041,0.617591838,1.432315564,78.71942565,61.4663856,23.02046431,0.058316765,0.941683235,0.006923229,0.007761233,12.26587302,0.081527014,0.323519896,0.0559,0.0512,0.019215686,41.33998031,47.20593752,5.536239933,33.21654167,0.874705689,0.02203072,0.852674969,0.000877407,0.001015816,0.000733599,0.396965385,0.0559,0.104430769,0.943624,9.34382801,0.107022518,9.34382801,0.0479,0.0519,0.019215686,42.49335878,47.20923935,6.749698328,-0.005009,-0.014714,0.396342308,0.786180769,0.074224,0.930125,0.9924275,0.182872283,19.00764194,18.95153151,21.10411692,1.947484406,NA,-0.027041171,0.985792333,0.992139019,0.990391144,-0.027041171
Final,10/24/2018,1000,80/20,Digester B,IW,Yes,Yes,EQ(80)+WEFFL(20) ,B,7.16,4.087350924,14.48770385,2.069979184,107.5467295,82.49296059,7.957944771,198.7377,62.0317,0.312128499,2.379,2.452,0.0726,0.006359187,26.244,8.301,3.7846,6.847,2.92765,6.60572,0.025313,0.006818,0.003012,3.6,0.544982228,3.161546802,1.23062211,83.53833544,12.26986071,29.02551482,0.232957051,0.767042949,0.006359187,0.006516764,9.863758295,0.101381235,0.007156659,0.1437,0.0444,0.038461538,23.64003333,31.38102883,2.457627119,17.73244021,0.124137488,0.000275986,0.123861502,0.005384842,0.019086689,0.002727075,0.250631579,0.798105263,0.742435,0.85293,5.691873441,0.175689079,0.230653904,0.1438,0.0444,0.038461538,23.64003333,31.38102883,2.685212845,-0.02213,1.76873,0.723858824,0.798421053,0.728878947,0.52623,1,4.132120481,0.668021133,1.319317484,3.982237422,0.027977877,0.924618773,0.972032119,1,0.75765904,0.930172081,0.972032119
Final,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(50),A,7.74,134.3704719,259.1560549,67.0350836,26.01498113,16.28494208,6.834269803,9.5387,5.672,0.594630296,0.975,1.084,0.0163,0.023798995,4.605,3.844,0.9187,0.712,1.21495,1.57192,0.009851,0.002795,0.002389,1.6,1.017863505,1.197970864,1.246102564,5.597955841,5.597955841,13.39705056,0.374016764,0.625983236,0.023798995,0.010657576,12.14842426,0.082315202,0.046490005,0.0849,-0.1854,0.019215686,21.79949204,33.22141481,3.996195281,136.6763396,0.859296683,0.023998459,0.835298224,0.005095982,0.009828459,0.002542297,0.309319231,0.933330769,0.96355,0.85293,12.14982374,0.082305721,0.120895595,0.0659,-0.1263,0.019215686,34.28061098,43.03467971,0.815325798,-0.02138,1.71949,0.276815385,0.865311538,0.949132,0.916374844,0.8954685,89.69277966,69.96322582,129.5891608,95.25474187,18.29021647,0.809897346,0.962846038,0.923880696,0.987458459,0.922266452,0.962846038
Final,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(50),B,7.82,67.65631099,82.75475995,33.75255292,13.08663423,6.170530707,6.936775407,7.7437,6.672,0.861603626,1.068,1.084,0.0163,0.040176009,3.319,4.046,0.8848,0.474,1.1543,1.32772,0.011071,0.003405,0.003729,1,0.753170849,0.820316362,1.080805243,5.380377404,5.380377404,16.33691983,0.528486042,0.471513958,0.040176009,0.014180414,12.88251243,0.07762461,0.175383212,0.0169,-0.0035,0.019215686,42.23410066,45.96182227,6.786830793,68.19337836,0.885774342,0.026350619,NA,0.001255309,0.001535449,0.000626252,0.219584,1,0.986915385,0.89038,12.14982374,0.082305721,0.120895595,0.0659,-0.1263,0.019215686,34.28061098,43.03467971,0.815325798,-0.02138,1.71949,0.276815385,0.865311538,0.949132,0.916374844,0.8954685,89.69277966,69.96322582,129.5891608,95.25474187,18.29021647,0.809897346,0.962846038,0.923880696,0.987458459,0.922266452,0.962846038
Final,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,WMID(50),C,7.92,38.36184091,99.031479,19.138053,31.17516894,20.71959705,6.837281358,12.862,6.85,0.532576582,1.221,1.273,0.0517,0.011852128,2.839,5.144,0.95275,1.34,1.227145,1.78782,0.009233,0.002878,0.002622,3.2,1.789889362,0.551905132,1.00503276,5.651403422,5.651403422,9.598507463,0.335381403,0.664618597,0.011852128,0.008782691,12.25851443,0.081575953,0.264599264,0.0173,-0.0424,0.019215686,40.37359178,46.23759663,5.450725316,44.4914088,0.810275397,0.017791918,0.792483479,0.001723429,0.00444905,0.000859789,0.325623077,0.971234615,0.976842308,0.89038,12.14982374,0.082305721,0.120895595,0.0659,-0.1263,0.019215686,34.28061098,43.03467971,0.815325798,-0.02138,1.71949,0.276815385,0.865311538,0.949132,0.916374844,0.8954685,89.69277966,69.96322582,129.5891608,95.25474187,18.29021647,0.809897346,0.962846038,0.923880696,0.987458459,0.922266452,0.962846038
Final,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,EMID(50),A,8.2,131.7257996,227.5436888,114.4519621,25.37482243,14.91305445,6.837281358,24.681,9.25,0.374782221,1.449,1.518,0.0689,0.010933611,3.124,11.065,1.4595,2.843,1.5444,1.81262,0.018071,0.006595,0.006595,1.4,0.772362657,0.282331676,1.065838509,8.969830014,8.969830014,8.681322547,0.412289308,0.587710692,0.010933611,0.01695446,12.6301664,0.079175521,0.084997875,0.0686,-0.15267,0.019215686,35.76806859,41.92872576,1.315412097,129.1232547,0.394477406,0.020571846,0.373905561,0.003989314,0.006891158,0.003466176,0.255111538,0.805911538,0.960538462,0.895996,12.53574189,0.079771904,0.077059413,0.0723,-0.0556,0.019215686,32.68341991,40.91586009,0.963379441,-0.0203,2.028,0.253748148,0.853369231,0.993196,0.907228,0.8511319,94.07511641,82.75005395,122.1290945,80.13940795,24.44681481,0.992600511,0.471799969,0.965412461,0.929501531,0.929484372,0.471799969
Final,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,EMID(50),B,8.14,81.46120309,328.8358838,70.77880384,40.98808651,26.64163302,6.913714522,12.582,9.959,0.791527579,0.967,1.131,0.164,0.010526983,1.415,15.173,0.9719,1.476,1.3,1.57532,0.009033,0.003168,0.002262,2.2,1.396541655,0.09325776,1.344364012,7.061846758,7.061846758,8.524390244,0.350015205,0.649984795,0.010526983,0.009751508,11.91133741,0.083953629,0.113989992,0.0707,0.0262,0.019215686,31.84147374,40.21160401,1.055492222,81.78905175,0.691313753,0.043042252,0.648271501,0.001924551,0.007768869,0.001672175,0.328219231,0.904421053,0.964692308,0.855496,12.53574189,0.079771904,0.077059413,0.0723,-0.0556,0.019215686,32.68341991,40.91586009,0.963379441,-0.0203,2.028,0.253748148,0.853369231,0.993196,0.907228,0.8511319,94.07511641,82.75005395,122.1290945,80.13940795,24.44681481,0.992600511,0.471799969,0.965412461,0.929501531,0.929484372,0.471799969
Final,10/24/2018,1000,0/50,Digester B,MID,Yes,Yes,EMID(50),C,8.1,65.69074632,79.49730908,57.07640289,13.12279907,6.15060648,6.906519651,10.57742,6.671,0.630683097,0.913,0.913,0.0755,0.033241991,3.867,15.173,0.9719,0.547,1.2605,1.71722,0.010571,0.002465,0.001369,2.4,1.397607761,0.254860608,1.380613363,6.746570047,6.746570047,19.33714808,0.531303768,0.468696232,0.033241991,0.010468843,10.98173293,0.09106031,0.09106031,0.0708,-0.0755,0.019215686,24.45978095,35.02379681,3.134602642,68.63602771,0.740494032,0.058312922,0.68218111,0.005752283,0.00696127,0.004997958,0.381803846,0.978711538,0.951815385,0.943516,12.53574189,0.079771904,0.077059413,0.0723,-0.0556,0.019215686,32.68341991,40.91586009,0.963379441,-0.0203,2.028,0.253748148,0.853369231,0.993196,0.907228,0.8511319,94.07511641,82.75005395,122.1290945,80.13940795,24.44681481,0.992600511,0.471799969,0.965412461,0.929501531,0.929484372,0.471799969
Final,10/24/2018,1000,0/100,Digester B,EFFL,Yes,Yes,EEFFL(100),A,8.08,127.2523473,177.134767,74.78925595,33.52184742,16.41567445,8.063638303,28.313,11.672,0.41224879,2.325,2.529,0.203,0.010971344,5.155,17.135,2.09255,4,1.71775,2.89162,0.025513,0.008738,0.009902,2.4,0.829984576,0.300846221,0.738817204,3.87164777,3.87164777,7.07825,0.510299231,0.489700769,0.010971344,0.015004753,12.0567667,0.082940976,0.117413613,0.07,-0.0033,0.019215686,33.13088475,40.54480849,3.134602642,128.5138265,0.714540652,0.020501795,0.694038857,0.006141447,0.00854887,0.003609476,0.346807692,0.887534615,0.965003846,0.943516,11.69100571,0.085535841,0.1683445,0.0663,-0.0034,0.019215686,34.62015274,42.40282123,1.194259948,-0.02544,1.79584,0.374223077,0.873515385,0.973324,0.946108,0.8857819,61.91426309,51.62270712,53.88010295,44.97505453,4.113615296,0.795416014,-0.024724461,0.997347403,0.999175843,0.946869922,-0.024724461
Final,10/24/2018,1000,0/100,Digester B,EFFL,Yes,Yes,EEFFL(100),B,8.2,15.37766943,24.37488176,9.037825072,39.10586651,21.51693864,7.763077193,24.664,12.594,0.51062277,1.591,1.721,0.13,0.021512647,5.155,7.241,2.09255,3.927,2.09255,2.89162,0.049113,0.013118,0.017202,1.2,0.414992288,0.711918243,1.315241986,4.95611553,4.95611553,6.280621339,0.449777219,0.550222781,0.021512647,0.028884429,9.263470681,0.1079509,0.427697703,0.0437,-0.0069,0.019215686,38.21081149,46.03328745,1.113553643,17.2367975,0.75133086,0.020994919,0.730335941,0.000856244,0.001357217,0.000503235,0.417319231,0.947038462,0.985461538,0.951184,11.69100571,0.085535841,0.1683445,0.0663,-0.0034,0.019215686,34.62015274,42.40282123,1.194259948,-0.02544,1.79584,0.374223077,0.873515385,0.973324,0.946108,0.8857819,61.91426309,51.62270712,53.88010295,44.97505453,4.113615296,0.795416014,-0.024724461,0.997347403,0.999175843,0.946869922,-0.024724461
Final,10/24/2018,1000,0/100,Digester B,EFFL,Yes,Yes,EEFFL(100),C,8.2,17.39692082,27.05555655,10.22458753,39.56572874,20.81010849,7.682264918,33.689,16.23266667,0.48183878,1.711,1.823,0.112,0.011131233,4.76,14.333,2.52795,2.969,3.09365,3.11352,0.019213,0.006158,0.006162,2,0.642359773,0.332100747,1.808094681,5.935397254,5.935397254,11.34691815,0.474037023,0.525962977,0.011131233,0.010494266,0.088527925,0.317874058,0.0438,0.0022,0.019215686,40.60606188,46.46693829,2.357264128,19.20792479,0.660338361,0.027466325,0.632872036,0.365551431,0.001418595,0.001418595,0.000833743,0.398523077,0.915573077,0.996884615,0.951184,11.69100571,0.085535841,0.1683445,0.0663,-0.0034,0.019215686,34.62015274,42.40282123,1.194259948,-0.02544,1.79584,0.374223077,0.873515385,0.973324,0.946108,0.8857819,61.91426309,51.62270712,53.88010295,44.97505453,4.113615296,0.795416014,-0.024724461,0.997347403,0.999175843,0.946869922,-0.024724461
Final,10/24/2018,1000,0/20,Digester B,EFFL,Yes,Yes,WEFFL(20),A,8.1,28.71685293,32.00940977,24.01011719,5.917264728,2.734668329,4.303766092,6.6537,4.415,0.663540586,0.491,0.53,0.0388,0.030333893,7.8676,2.722,0.3575,0.857,0.32123,0.71375,0.015113,0.002528,0.003612,1,1.401050788,2.890374724,0.654236253,17.58900307,17.58900307,7.763943991,0.537849251,0.462150749,0.030333893,0.03600917,10.585349,0.094470197,0.652869361,0.0156,0.0512,0.019215686,43.39046343,47.34118579,3.647338011,52.12775185,0.790747042,0.011046773,0.779700269,0.000859501,3.60E-05,0.000718628,0.234757692,0.973623077,0.910169962,0.931204,9.34382801,0.107022518,9.34382801,0.0479,0.0519,0.019215686,42.49335878,47.20923935,6.749698328,-0.005009,-0.014714,0.396342308,0.786180769,0.074224,0.930125,0.9924275,0.182872283,19.00764194,18.95153151,21.10411692,1.947484406,NA,-0.027041171,0.985792333,0.992139019,0.990391144,-0.027041171
Final,10/24/2018,1000,0/20,Digester B,EFFL,Yes,Yes,WEFFL(20),B,7.92,17.24342535,19.96353546,14.41720179,6.475558104,3.622413922,4.685757166,3.984033333,4.467,1.121225559,0.896,0.92,0.024,0.05437831,0.917,1.969,0.3575,0.335715,0.335715,0.76184,0.010613,0.001158,0.002312,1,1.312611572,0.465718639,0.37468192,5.684226366,5.684226366,11.86730808,0.440602051,0.559397949,0.05437831,0.023690975,12.26587302,0.081527014,0.323519896,0.0559,0.0512,0.019215686,41.33998031,47.20593752,5.536239933,33.21654167,0.874705689,0.02203072,0.852674969,0.000877407,0.001015816,0.000733599,0.396965385,0.0559,0.104430769,0.943624,9.34382801,0.107022518,9.34382801,0.0479,0.0519,0.019215686,42.49335878,47.20923935,6.749698328,-0.005009,-0.014714,0.396342308,0.786180769,0.074224,0.930125,0.9924275,0.182872283,19.00764194,18.95153151,21.10411692,1.947484406,NA,-0.027041171,0.985792333,0.992139019,0.990391144,-0.027041171
